,Trafic des entrants (*) par station pour l'ensemble de l'année 2011,,,,,,,,,,
,,,,,,,,,,,
,Rang,Réseau,Station,Trafic,Ligne de correspondances RATP,,,,,Ville,Arrondissement pour Paris
,147,Métro,FUNICULAIRE,3 488 052,2,0,0,0,0,Paris,18
,148,Métro,FORT D'AUBERVILLIERS,3 455 421,7,0,0,0,0,Aubervilliers,
,149,Métro,PORTE DE LA CHAPELLE,3 431 552,12,0,0,0,0,Paris,18
,150,Métro,JOURDAIN,3 418 732,11,0,0,0,0,Paris,20
,151,Métro,SAINT-PLACIDE,3 404 889,4,0,0,0,0,Paris,06
,152,Métro,BROCHANT,3 401 859,13,0,0,0,0,Paris,17
,153,Métro,CORENTIN CELTON,3 385 005,12,0,0,0,0,Issy Les Moulineaux,
,154,Métro,LES COURTILLES,3 377 106,13,0,0,0,0,Asnières sur Seine,
,155,Métro,ECOLE VETERINAIRE DE MAISONS-ALFORT,3 371 386,8,0,0,0,0,Maisons -Alfort,
,156,Métro,PARMENTIER,3 357 432,3,0,0,0,0,Paris,11
,157,Métro,BOURSE,3 350 796,3,0,0,0,0,Paris,02
,158,Métro,COURONNES,3 324 335,2,0,0,0,0,Paris,11
,159,Métro,SENTIER,3 318 660,3,0,0,0,0,Paris,03
,160,Métro,PYRENEES,3 279 317,11,0,0,0,0,Paris,20
,161,Métro,PERNETY,3 275 971,13,0,0,0,0,Paris,14
,162,Métro,PLACE DES FETES,3 265 485,7bis,11,0,0,0,Paris,19
,163,Métro,LOUISE MICHEL,3 240 270,3,0,0,0,0,Levallois-Perret,
,164,Métro,GAITE,3 223 366,13,0,0,0,0,Paris,14
,165,Métro,DUROC,3 218 029,10,13,0,0,0,Paris,07
,166,Métro,PORTE DE LA VILLETTE,3 209 252,7,0,0,0,0,Paris,19
,167,Métro,CAMBRONNE,3 155 480,6,0,0,0,0,Paris,15
,168,Métro,PORTE DE CHOISY,3 116 890,7,0,0,0,0,Paris,13
,169,Métro,CRETEIL-UNIVERSITE,3 116 625,8,0,0,0,0,Créteil,
,170,Métro,CORENTIN CARIOU,3 090 833,7,0,0,0,0,Paris,19
,171,Métro,GARIBALDI,3 088 530,13,0,0,0,0,Saint Ouen,
,172,Métro,QUAI DE LA GARE,3 085 406,6,0,0,0,0,Paris,13
