UIC;Nom de la gare;adresse postale;Type;Région;Latitude;Longitude
276576;Luzarches;;Gare Ferroviaire de Voyageurs;Ile de France;49,11772;2,42158
611558;Luzenac-Garanou;La Trille  09250 Luzenac;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;42,76445;1,75316
696534;Luzy (Nièvre);;Gare Ferroviaire de Voyageurs;Bourgogne;46,79422;3,96941
988717;Lycée Henri Sellier Livry G.;;Gare Ferroviaire de Voyageurs;Ile de France;48,91481;2,51511
282624;Lyon Jean Macé;Place Jean-Macé 69007 LYON;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,74498;4,84173
762906;Lyon Saint-Exupéry TGV;B.P 176 69125 colombier-saugnieu;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,72096;5,07579
721159;Lyon Saint-Paul;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,76635;4,82558
721175;Lyon-Gorge-de-Loup;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,76591;4,80398
723197;Lyon-Part-Dieu;5, Place Charles Béraudier 69003 Lyon;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,76033;4,86051
722025;Lyon-Perrache-Voyageurs;14, cours de Verdun 69286 Lyon Cedex 02;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,74866;4,82556
721001;Lyon-Vaise;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,77974;4,80288
581199;Macau;;Gare Ferroviaire de Voyageurs;Aquitaine;45,00419;-0,61987
481366;Machecoul;;Gare Ferroviaire de Voyageurs;Pays de la Loire;46,99032;-1,82247
745588;Machilly;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,25084;6,32776
725705;Mâcon-Loché TGV;142, rue de Pouilly Loché 71000 Loché;Gare Ferroviaire de Voyageurs;Bourgogne;46,28253;4,77888
725689;Mâcon-Ville;1 avenue de la gare 71000 MACON;Gare Ferroviaire de Voyageurs;Bourgogne;46,30290;4,82448
781666;Magalas;Avenue de la Gare 34480 Magalas;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,46784;3,22944
281873;Magenta;;Gare Ferroviaire de Voyageurs;Ile de France;48,88034;2,35837
746412;Magland;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,01673;6,62176
592279;Magnac-Vicq;;Gare Ferroviaire de Voyageurs;Limousin;45,62838;1,44399
641365;Magnette;;Gare Ferroviaire de Voyageurs;Auvergne;46,46403;2,60286
400986;Magneux-Courlandon;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,31000;3,73316
394429;Magny-Blandainville;;Gare Ferroviaire de Voyageurs;Centre;48,33442;1,28107
575068;Maillé;;Gare Ferroviaire de Voyageurs;Centre;47,05296;0,58301
683847;Mailly la Ville;;Gare Ferroviaire de Voyageurs;Bourgogne;47,60436;3,67508
394130;Maintenon;;Gare Ferroviaire de Voyageurs;Centre;48,58538;1,59246
681155;Maisons-Alfort-Alfortville;;Gare Ferroviaire de Voyageurs;Ile de France;48,80202;2,42642
386425;Maisons-Laffitte;;Gare Ferroviaire de Voyageurs;Ile de France;48,94595;2,14419
681486;Maisse;;Gare Ferroviaire de Voyageurs;Ile de France;48,39302;2,39297
191106;Maizières lès Metz;;Gare Ferroviaire de Voyageurs;Lorraine;49,21611;6,15830
713065;Malain;;Gare Ferroviaire de Voyageurs;Bourgogne;47,32729;4,80949
476689;Malansac;;Gare Ferroviaire de Voyageurs;Bretagne;47,67543;-2,29574
411256;Malaunay-Le Houlme;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,51324;1,04012
611871;Malause;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,08824;0,97153
684415;Malesherbes;;Gare Ferroviaire de Voyageurs;Centre;48,29325;2,40119
191627;Malling;;Gare Ferroviaire de Voyageurs;Lorraine;49,41985;6,29941
718510;Mamirolle;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,20035;6,16289
757591;Mandelieu la Napoule;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,52431;6,94156
775064;Manduel-Redessan;Avenue Pierre Mendès France 30129 Manduel;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,82647;4,47888
694521;Manlay;;Gare Ferroviaire de Voyageurs;Bourgogne;47,13256;4,32654
751321;Manosque-Gréoux les Bains;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,82316;5,79359
381509;Mantes la Jolie;Place du 8 mai 1945 78200 Mantes la Jolie;Gare Ferroviaire de Voyageurs;Ile de France;48,98954;1,70334
381590;Mantes-Station;;Gare Ferroviaire de Voyageurs;Ile de France;48,98463;1,71391
141796;Marbache;;Gare Ferroviaire de Voyageurs;Lorraine;48,80071;6,10918
313445;Marcelcave;;Gare Ferroviaire de Voyageurs;Picardie;49,85323;2,58207
582445;Marcheprime;;Gare Ferroviaire de Voyageurs;Aquitaine;44,69048;-0,85372
393470;Marchezais-Broué;;Gare Ferroviaire de Voyageurs;Centre;48,76845;1,51340
381715;Mareil sur Mauldre;;Gare Ferroviaire de Voyageurs;Ile de France;48,89390;1,87138
382812;Mareil-Marly;;Gare Ferroviaire de Voyageurs;Ile de France;48,88078;2,07926
317206;Maresquel;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,40817;1,92969
116665;Mareuil sur Ourcq;;Gare Ferroviaire de Voyageurs;Ile de France;49,13538;3,07527
581215;Margaux;;Gare Ferroviaire de Voyageurs;Aquitaine;45,03575;-0,68560
271882;Margival;;Gare Ferroviaire de Voyageurs;Picardie;49,43927;3,40289
213603;Marienthal;;Gare Ferroviaire de Voyageurs;Alsace;48,78181;7,82336
611194;Marignac Saint-Béat;Gare SNCF 31440 Marignac;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;42,91555;0,65201
746347;Marignier;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,08879;6,50583
485334;Marigny (Deux-Sèvres);;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,19903;-0,42862
296095;Marle sur Serre;;Gare Ferroviaire de Voyageurs;Picardie;49,74726;3,76969
116228;Marles en Brie;;Gare Ferroviaire de Voyageurs;Ile de France;48,73427;2,86750
723767;Marlieux-Châtillon;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,06436;5,07353
382465;Marly le Roi;;Gare Ferroviaire de Voyageurs;Ile de France;48,87160;2,09617
576132;Marmagne;;Gare Ferroviaire de Voyageurs;Centre;47,09970;2,28322
694182;Marmagne sous Creusot;;Gare Ferroviaire de Voyageurs;Bourgogne;46,83354;4,35963
586545;Marmande;Place du 11 novembre 47200 Marmande;Gare Ferroviaire de Voyageurs;Aquitaine;44,50320;0,16798
111849;Marne la Vallée-Chessy;Place des Passagers du Vent 77144 Chessy;Gare Ferroviaire de Voyageurs;Ile de France;48,86995;2,78268
342188;Maroeuil;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,32320;2,69769
545186;Marolles en Hurepoix;;Gare Ferroviaire de Voyageurs;Ile de France;48,56534;2,29089
411249;Maromme;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,47995;1,05086
287169;Marquette;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,67287;3,04983
342469;Marquillies;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,54806;2,86761
317339;Marquise-Rinxent;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,80525;1,73132
784629;Marquixanes;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,64296;2,48575
597625;Marsac (Creuse);;Gare Ferroviaire de Voyageurs;Limousin;46,09400;1,58633
595207;Marsac (Dordogne);;Gare Ferroviaire de Voyageurs;Aquitaine;45,18596;0,66246
781294;Marseillan Plage;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,31817;3,53542
313726;Marseille en Beauvaisis;;Gare Ferroviaire de Voyageurs;Picardie;49,57079;1,95499
751008;Marseille Saint-Charles;Square Narvik 13232 Marseille Cedex 1;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,30356;5,38142
751081;Marseille-Blancarde;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,29614;5,40656
615419;Marssac sur Tarn;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,91511;2,02677
471367;Martigné-Ferchaud;;Gare Ferroviaire de Voyageurs;Bretagne;47,83198;-1,31372
144295;Martigny les Bains;;Gare Ferroviaire de Voyageurs;Lorraine;48,10895;5,82563
753509;Martigues;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,39224;5,02486
611087;Martres-Tolosane;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,19615;1,01656
783282;Marvejols;Place de la Gare 48100 Marvejols;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,54352;3,27929
471227;Massérac;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,67460;-1,91442
594820;Masseret;19510 MASSERET;Gare Ferroviaire de Voyageurs;Limousin;45,53636;1,54168
734871;Massiac;Gare SNCF de Massiac 15500 Massiac;Gare Ferroviaire de Voyageurs;Auvergne;45,25315;3,19643
393702;Massy TGV;7, Avenue Carnot 91300 MASSY;Gare Ferroviaire de Voyageurs;Ile de France;48,72865;2,26496
393579;Massy-Palaiseau-Grande-Ceinture;Avenue Carnot 91300 Massy;Gare Ferroviaire de Voyageurs;Ile de France;48,72412;2,25594
383281;Massy-Verrières;;Gare Ferroviaire de Voyageurs;Ile de France;48,73529;2,27454
214130;Matzenheim;;Gare Ferroviaire de Voyageurs;Alsace;48,39899;7,61963
295006;Maubeuge;Place de la gare 59600 Maubeuge;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,27251;3,96634
381723;Maule;;Gare Ferroviaire de Voyageurs;Ile de France;48,90906;1,85771
381483;Maurecourt;;Gare Ferroviaire de Voyageurs;Ile de France;48,98736;2,06017
345546;Maurois;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,06750;3,45623
645168;Maurs;Gare SNCF de Maurs 15400 Maurs;Gare Ferroviaire de Voyageurs;Auvergne;44,70568;2,19925
481150;Mauves sur Loire;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,29281;-1,38928
584466;Mauzac;;Gare Ferroviaire de Voyageurs;Aquitaine;44,85570;0,78962
485250;Mauzé;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,19984;-0,67389
595728;Mauzens-Miremont;;Gare Ferroviaire de Voyageurs;Aquitaine;44,97737;0,95685
396580;Mayet;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,75949;0,26565
615542;Mazamet;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,49729;2,37590
342121;Mazingarbe;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,46115;2,69965
116103;Meaux;;Gare Ferroviaire de Voyageurs;Ile de France;48,95686;2,87316
576116;Mehun sur Yèvre;;Gare Ferroviaire de Voyageurs;Centre;47,13898;2,20723
682005;Melun;Place Gallieni 77000 Melun;Gare Ferroviaire de Voyageurs;Ile de France;48,52723;2,65577
574244;Menars;;Gare Ferroviaire de Voyageurs;Centre;47,64516;1,40590
783605;Mende;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,52233;3,50191
381616;Ménerville;;Gare Ferroviaire de Voyageurs;Ile de France;48,96664;1,60151
141390;Ménil-Flin;;Gare Ferroviaire de Voyageurs;Lorraine;48,50482;6,65971
681411;Mennecy;;Gare Ferroviaire de Voyageurs;Ile de France;48,57089;2,43275
296434;Mennessis;;Gare Ferroviaire de Voyageurs;Picardie;49,69207;3,27027
576728;Mennetou sur Cher;;Gare Ferroviaire de Voyageurs;Centre;47,26908;1,87643
756486;Menton;Place de la gare 06500 Menton;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,77464;7,49344
756494;Menton-Garavan;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,78510;7,51707
574194;Mer (Loir-et-Cher);;Gare Ferroviaire de Voyageurs;Centre;47,70604;1,50625
611525;Mérens les Vals;Gare SNCF 09110 Mérens-les-Vals;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;42,65933;1,83700
611814;Mérenvielle;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,63664;1,15078
313064;Méricourt-Ribemont;;Gare Ferroviaire de Voyageurs;Picardie;49,95555;2,57236
276675;Mériel;;Gare Ferroviaire de Voyageurs;Ile de France;49,07701;2,20481
278259;Mérignac Arlac;;Gare Ferroviaire de Voyageurs;Aquitaine;44,82747;-0,62619
142406;Merrey (Haute-Marne);Av de la gare 52240 Merrey;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,05395;5,59476
213207;Mertzwiller;;Gare Ferroviaire de Voyageurs;Alsace;48,87200;7,67836
313668;Méru;;Gare Ferroviaire de Voyageurs;Picardie;49,23293;2,13226
713701;Mervans; 71310 Mervans;Gare Ferroviaire de Voyageurs;Bourgogne;46,79880;5,17939
182725;Merxheim;;Gare Ferroviaire de Voyageurs;Alsace;47,91311;7,30241
276667;Méry;;Gare Ferroviaire de Voyageurs;Ile de France;49,05711;2,19058
471185;Messac-Guipry;71 avenue de la Gare 35480 Messac;Gare Ferroviaire de Voyageurs;Bretagne;47,82222;-1,81866
141499;Messein;;Gare Ferroviaire de Voyageurs;Lorraine;48,61300;6,13764
696187;Mesves-Bulcy;;Gare Ferroviaire de Voyageurs;Bourgogne;47,24171;3,00671
694158;Mesvres;;Gare Ferroviaire de Voyageurs;Bourgogne;46,86300;4,24392
182816;Metzeral;;Gare Ferroviaire de Voyageurs;Alsace;48,01389;7,07340
191338;Metzervisse;;Gare Ferroviaire de Voyageurs;Lorraine;49,31818;6,28376
192070;Metz-Nord;;Gare Ferroviaire de Voyageurs;Lorraine;49,13694;6,16710
192039;Metz-Ville;1 Place du Général de Gaulle 57000 Metz;Gare Ferroviaire de Voyageurs;Lorraine;49,10921;6,17778
393108;Meudon;;Gare Ferroviaire de Voyageurs;Ile de France;48,81479;2,24084
393082;Meudon-Val-Fleury;;Gare Ferroviaire de Voyageurs;Ile de France;48,80845;2,24172
381830;Meulan-Hardricourt;;Gare Ferroviaire de Voyageurs;Ile de France;49,00578;1,90171
574137;Meung sur Loire;;Gare Ferroviaire de Voyageurs;Centre;47,82998;1,69176
345272;Meurchin;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,49753;2,89328
713560;Meursault;;Gare Ferroviaire de Voyageurs;Bourgogne;46,96917;4,79540
147322;Meuse TGV;Lieu dit Le Cugnet - MONDRECOURT 55220 LES TROIS DOMAINES;Gare Ferroviaire de Voyageurs;Lorraine;48,98017;5,27182
723585;Meximieux-Pérouges;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,90169;5,19355
594275;Meymac;Gare SNCF  19250  MEYMAC;Gare Ferroviaire de Voyageurs;Limousin;45,52923;2,16087
751370;Meyrargues;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,64420;5,53947
725838;Mézériat;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,23490;5,04678
444208;Mézidon;Place de la résistance 14270 Mezidon-Canon;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,07088;-0,07500
575704;Mignaloux-Nouaillé;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,52621;0,41172
595538;Milhac-d'Auberoche;;Gare Ferroviaire de Voyageurs;Aquitaine;45,12902;0,91789
775098;Milhaud;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,78842;4,30308
784546;Millas;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,68825;2,69549
783001;Millau;Rue Belfort 12100 Millau;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,10172;3,07378
313700;Milly sur Thérain;;Gare Ferroviaire de Voyageurs;Picardie;49,50498;1,98904
478131;Miniac;;Gare Ferroviaire de Voyageurs;Bretagne;48,53153;-1,91503
723726;Mionnay;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,89691;4,91950
753004;Miramas;Avenue Falabrégues 13140 MIRAMAS;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,58095;4,99933
342030;Miraumont;;Gare Ferroviaire de Voyageurs;Picardie;50,09610;2,73468
144212;Mirecourt;;Gare Ferroviaire de Voyageurs;Lorraine;48,29970;6,12877
723528;Miribel;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,82182;4,95375
271528;Mitry-Claye;Rue Jean Caille 77290 Mitry-Mory;Gare Ferroviaire de Voyageurs;Ile de France;48,97587;2,64234
742007;Modane;7 Place Sommeiller 73500 MODANE;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,19352;6,65943
172155;Mohon;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,75264;4,73328
747329;Moirans;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,32203;5,58186
747691;Moirans la Galifette;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,32395;5,56374
611889;Moissac;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,10253;1,07740
775528;Molières sur Cèze;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,25987;4,15929
214577;Molsheim;;Gare Ferroviaire de Voyageurs;Alsace;48,53751;7,50018
212142;Mommenheim;;Gare Ferroviaire de Voyageurs;Alsace;48,75565;7,64212
747592;Monestier-de-Clermont;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;44,91176;5,63370
683557;Monéteau-Gurgy;;Gare Ferroviaire de Voyageurs;Bourgogne;47,85071;3,58001
734335;Monistrol-d'Allier;;Gare Ferroviaire de Voyageurs;Auvergne;44,96965;3,65047
574681;Monnaie;;Gare Ferroviaire de Voyageurs;Centre;47,49926;0,79398
545111;Monnerville;;Gare Ferroviaire de Voyageurs;Ile de France;48,34878;2,03271
586453;Monsempron-Libos;;Gare Ferroviaire de Voyageurs;Aquitaine;44,48656;0,94113
342196;Mont Saint-Éloi;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,34200;2,66973
141143;Mont sur Meurthe;;Gare Ferroviaire de Voyageurs;Lorraine;48,56011;6,45014
594135;Montaignac Saint-Hippolyte;;Gare Ferroviaire de Voyageurs;Limousin;45,35460;1,97954
597674;Montaigut;;Gare Ferroviaire de Voyageurs;Limousin;46,13685;1,73477
481465;Montaigu-Vendée;;Gare Ferroviaire de Voyageurs;Pays de la Loire;46,98375;-1,31648
684001;Montargis;Avenue de la gare[CR 45200 MONTARGIS;Gare Ferroviaire de Voyageurs;Centre;48,00716;2,74300
615369;Montastruc la Conseillère;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,71600;1,59790
276618;Montataire;;Gare Ferroviaire de Voyageurs;Picardie;49,25119;2,43695
471086;Montauban-de-Bretagne;;Gare Ferroviaire de Voyageurs;Bretagne;48,18990;-2,05310
611244;Montauban-Ville-Bourbon;Place de la gare 82000 Montauban;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,01632;1,33882
612010;Montaudran;Route de Toulouse 31000 Montaudran;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,57371;1,48000
672113;Montaut-Bétharram;;Gare Ferroviaire de Voyageurs;Aquitaine;43,12691;-0,19822
713131;Montbard;Place Henri Vincenot 21500 Montbard;Gare Ferroviaire de Voyageurs;Bourgogne;47,61872;4,33616
718866;Montbarrey;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,03618;5,63630
611699;Montbartier;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,92413;1,26457
571406;Montbazon;;Gare Ferroviaire de Voyageurs;Centre;47,29165;0,72151
184523;Montbéliard;Place du Général de Gaulle 25200 Montbéliard;Gare Ferroviaire de Voyageurs;Franche-Comté;47,51036;6,80165
696401;Montbeugny;;Gare Ferroviaire de Voyageurs;Auvergne;46,53291;3,49246
396044;Montbizot;Rue Paillard Dulcéré 72380 Montbizot;Gare Ferroviaire de Voyageurs;Pays de la Loire;48,15140;0,19075
171256;Montbré;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,19381;4,03868
726448;Montbrison;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,60505;4,07836
694620;Montceau les Mines;;Gare Ferroviaire de Voyageurs;Bourgogne;46,67105;4,36205
694307;Montchanin;;Gare Ferroviaire de Voyageurs;Bourgogne;46,75902;4,48292
763508;Montdauphin-Guillestre;Place de la gare  05600 EYGLIERS;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;44,67406;6,61559
671016;Mont-de-Marsan;15 Avenue de la Laïcité 40000 Mont de Marsan;Gare Ferroviaire de Voyageurs;Aquitaine;43,88473;-0,50434
287128;Mont-de-Terre;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,61784;3,09652
313346;Montdidier;;Gare Ferroviaire de Voyageurs;Picardie;49,64143;2,56189
764001;Montélimar;Rue Olivier de Serres 26200 Montélimar;Gare Ferroviaire de Voyageurs;Rhône-Alpes;44,55907;4,74469
491183;Montendre;Place de la gare. 17130  Montendre;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,28060;-0,39605
682302;Montereau;Place Pierre Sémard 77130 Montereau-Fault-Yonne;Gare Ferroviaire de Voyageurs;Ile de France;48,37959;2,94277
411454;Montérolier-Buchy;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,60302;1,33486
296418;Montescourt;;Gare Ferroviaire de Voyageurs;Picardie;49,73781;3,25194
765412;Montfavet;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,93265;4,87388
718106;Montferrand-Thoraise;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,18483;5,90746
396291;Montfort le Gesnois;;Gare Ferroviaire de Voyageurs;Pays de la Loire;48,04037;0,40566
471078;Montfort sur Meu;;Gare Ferroviaire de Voyageurs;Bretagne;48,13900;-1,94884
393892;Montfort-l'Amaury-Mère;;Gare Ferroviaire de Voyageurs;Ile de France;48,80278;1,81591
682104;Montgeron-Crosne;;Gare Ferroviaire de Voyageurs;Ile de France;48,70859;2,46160
381160;Montgeroult-Courcelles;;Gare Ferroviaire de Voyageurs;Ile de France;49,07990;2,00597
172056;Monthermé;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,86554;4,74102
345306;Montigny en Ostrevent;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,36146;3,18933
684100;Montigny sur Loing;;Gare Ferroviaire de Voyageurs;Ile de France;48,33651;2,73810
276089;Montigny-Beauchamp;;Gare Ferroviaire de Voyageurs;Ile de France;49,00778;2,19682
413724;Montivilliers;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,54291;0,18960
618207;Montlaur;Gare SNCF 31450 Montlaur;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,47518;1,57806
571273;Montlouis;;Gare Ferroviaire de Voyageurs;Centre;47,39107;0,81675
784793;Mont-Louis-La Cabanasse;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,50264;2,11673
323675;Montluçon-Rimard;;Gare Ferroviaire de Voyageurs;Auvergne;46,33648;2,61406
641001;Montluçon-Ville;Avenue Marx Dormoy 03100 MONTLUCON;Gare Ferroviaire de Voyageurs;Auvergne;46,34048;2,59196
723569;Montluel;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,84810;5,05867
194209;Montmédy;Avenue de la gare 55600 Montmédy;Gare Ferroviaire de Voyageurs;Lorraine;49,52321;5,37127
741181;Montmélian;Place de la Gare  73800 Montmélian;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,50348;6,04263
583674;Montmoreau;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,39831;0,13801
575480;Montmorillon;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,41734;0,87377
171355;Mont-Notre-Dame;;Gare Ferroviaire de Voyageurs;Picardie;49,29667;3,57653
481713;Montoir-de-Bretagne;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,32065;-2,16254
781534;Montpaon;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,86587;3,10849
773002;Montpellier;Place Auguste Gibert BP 51238 34011 Montpellier cedex 1;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,60584;3,88237
595322;Montpon-Ménestérol;Rue Foix de Candale 24700 Montpon-Ménestérol;Gare Ferroviaire de Voyageurs;Aquitaine;45,00621;0,15945
611848;Montrabé;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,64512;1,52407
611152;Montréjeau-Gourdan-Polignan;Rue de la gare. 31210 Gourdan Polignan;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,07806;0,57355
382879;Montreuil;;Gare Ferroviaire de Voyageurs;Ile de France;48,80624;2,15220
478032;Montreuil sur Ille;;Gare Ferroviaire de Voyageurs;Bretagne;48,30633;-1,67426
317164;Montreuil sur Mer;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,46612;1,76937
316406;Montreuil sur Thérain;;Gare Ferroviaire de Voyageurs;Picardie;49,38145;2,19967
487637;Montreuil-Bellay;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,12577;-0,14829
184275;Montreux-Vieux;;Gare Ferroviaire de Voyageurs;Alsace;47,61738;7,02464
574855;Montrichard;;Gare Ferroviaire de Voyageurs;Centre;47,34381;1,17202
746867;Montroc le Planet;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,99600;6,93442
726885;Montrond les Bains;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,64443;4,24934
116400;Montry-Condé;;Gare Ferroviaire de Voyageurs;Ile de France;48,89094;2,82636
575035;Monts (Indre-et-Loire);;Gare Ferroviaire de Voyageurs;Centre;47,28201;0,65474
276493;Montsoult-Maffliers;;Gare Ferroviaire de Voyageurs;Ile de France;49,06626;2,32275
478537;Montsurs;;Gare Ferroviaire de Voyageurs;Pays de la Loire;48,14122;-0,55167
411801;Montville;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,55105;1,06965
182592;Moosch;;Gare Ferroviaire de Voyageurs;Alsace;47,86059;7,05108
484170;Morannes;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,73887;-0,41811
715433;Morbier;;Gare Ferroviaire de Voyageurs;Franche-Comté;46,54059;6,01725
673103;Morcenx;1, place Jean Moulin 40110 Morcenx;Gare Ferroviaire de Voyageurs;Aquitaine;44,03408;-0,90858
682278;Moret-Veneux les Sablons;Place de la gare 77250 Veneux-les-Sablons;Gare Ferroviaire de Voyageurs;Ile de France;48,37872;2,79963
313320;Moreuil;;Gare Ferroviaire de Voyageurs;Picardie;49,77689;2,47561
715441;Morez;;Gare Ferroviaire de Voyageurs;Franche-Comté;46,53026;6,02206
411439;Morgny;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,52288;1,24740
192286;Morhange;Rue de la gare  57340 Morhange;Gare Ferroviaire de Voyageurs;Lorraine;48,93670;6,65939
765420;Morières lès Avignon;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,94230;4,90853
474338;Morlaix;Place du colonel Rol Tanguy 29600 Morlaix;Gare Ferroviaire de Voyageurs;Bretagne;48,57799;-3,83276
116087;Mormant;;Gare Ferroviaire de Voyageurs;Ile de France;48,61392;2,88857
391300;Morre;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,22621;6,06655
116244;Mortcerf;;Gare Ferroviaire de Voyageurs;Ile de France;48,78912;2,90772
718619;Morteau;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,05369;6,60486
212456;Mothern;;Gare Ferroviaire de Voyageurs;Alsace;48,93463;8,16157
411280;Motteville;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,63696;0,84569
401323;Mouans-Sartoux;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,62068;6,97415
